WeatherTime,t-000h,t-006h,t-012h,t-018h,t-024h,t-030h,t-036h,t-042h,t-048h,t-054h,t-060h,t-066h,t-072h,t-078h,t-084h,t-090h,t-096h,t-102h,t-108h,t-114h,t-120h,t-126h,t-132h,t-138h,t-144h,t-150h,t-156h,t-162h,t-168h,t-174h,t-180h,t-186h,t-192h
2018-04-29T00:00:00,28.333333333333,,,,23.333333333333,,,,23.333333333333,,,,24.444444444445,,,,26.111111111111,,,,26.666666666667,,,,26.666666666667,,,,26.111111111111,,,,22.222222222222
2018-04-30T00:00:00,26.111111111111,,,,25,,,,25,,,,25,,,,25,,,,26.666666666667,,,,26.666666666667,,,,26.666666666667,,,,25
2018-05-01T00:00:00,29.444444444445,,,,29.444444444445,,,,28.333333333333,,,,28.888888888889,,,,28.888888888889,,,,28.333333333333,,,,27.777777777778,,,,26.666666666667,,,,25.555555555556
2018-05-02T00:00:00,,,,,30,,,,30,,,,30,,,,30,,,,30.555555555556,,,,30,,,,28.888888888889,,,,26.666666666667
2018-05-03T00:00:00,,,,,,,,,31.111111111111,,,,31.111111111111,,,,31.111111111111,,,,31.666666666667,,,,31.666666666667,,,,30.555555555556,,,,28.888888888889
2018-05-04T00:00:00,,,,,,,,,,,,,31.666666666667,,,,32.222222222222,,,,32.222222222222,,,,32.222222222222,,,,31.666666666667,,,,
2018-05-05T00:00:00,,,,,,,,,,,,,,,,,31.666666666667,,,,31.666666666667,,,,30.555555555556,,,,30.555555555556,,,,
2018-05-06T00:00:00,,,,,,,,,,,,,,,,,,,,,27.777777777778,,,,28.888888888889,,,,28.333333333333,,,,
2018-05-07T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,27.777777777778,,,,27.777777777778,,,,
2018-05-08T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.777777777778,,,,27.777777777778

